PIO_CAPTURING...
PIO_CAPTURE_DONE count=32768 sample_hz=33250000.0
BEGIN_PIO_CAPTURE
sample_hz=33250000.0
idx,delta_ns,p6,fd7,fd6,fd5,fd4,fd3,fd2,fd1,fd0,reb,p16,p17,p18,p19,rst-,p21,p22
28140,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28141,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28142,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28143,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28144,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28145,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28146,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28147,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28148,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28149,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28150,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28151,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28152,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28153,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28154,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28155,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28156,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28157,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28158,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28159,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28160,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28161,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28162,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28163,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28164,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28165,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28166,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28167,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28168,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28169,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28170,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28171,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28172,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28173,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28174,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28175,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28176,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28177,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28178,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28179,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28180,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28181,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28182,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28183,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28184,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28185,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28186,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28187,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28188,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28189,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28190,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28191,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28192,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28193,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28194,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28195,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28196,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28197,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28198,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28199,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28200,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28201,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28202,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28203,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28204,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28205,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28206,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28207,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28208,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28209,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28210,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28211,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28212,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28213,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28214,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28215,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28216,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28217,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28218,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28219,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28220,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28221,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28222,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28223,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28224,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28225,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28226,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28227,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28228,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28229,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28230,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28231,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28232,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28233,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28234,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28235,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28236,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28237,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28238,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28239,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28240,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28241,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28242,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28243,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28244,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28245,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28246,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28247,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28248,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28249,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28250,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28251,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28252,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28253,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28254,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28255,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28256,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28257,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28258,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28259,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28260,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28261,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28262,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28263,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28264,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28265,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28266,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28267,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28268,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28269,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28270,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28271,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28272,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28273,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28274,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28275,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28276,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28277,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28278,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28279,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28280,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28281,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28282,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28283,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28284,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28285,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28286,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28287,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28288,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28289,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28290,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28291,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28292,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28293,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28294,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28295,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28296,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28297,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28298,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28299,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28300,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28301,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28302,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28303,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28304,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28305,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28306,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28307,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28308,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28309,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28310,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28311,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28312,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28313,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28314,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28315,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28316,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28317,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28318,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28319,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28320,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28321,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28322,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28323,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28324,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28325,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28326,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28327,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28328,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28329,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28330,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28331,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28332,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28333,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28334,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28335,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28336,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28337,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28338,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28339,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28340,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28341,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28342,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28343,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28344,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28345,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28346,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28347,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28348,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28349,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28350,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28351,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28352,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28353,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28354,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28355,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28356,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28357,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28358,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28359,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28360,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28361,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28362,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28363,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28364,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28365,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28366,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28367,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28368,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28369,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28370,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28371,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28372,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28373,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28374,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28375,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28376,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28377,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28378,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28379,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28380,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28381,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28382,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28383,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28384,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28385,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28386,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28387,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28388,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28389,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28390,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28391,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28392,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28393,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28394,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28395,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28396,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28397,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28398,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28399,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28400,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28401,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28402,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28403,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28404,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28405,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28406,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28407,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28408,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28409,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28410,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28411,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28412,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28413,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28414,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28415,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28416,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28417,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28418,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28419,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28420,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28421,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28422,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28423,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28424,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28425,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28426,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28427,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28428,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28429,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28430,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28431,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28432,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28433,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28434,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28435,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28436,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28437,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28438,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28439,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28440,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28441,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28442,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28443,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28444,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28445,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28446,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28447,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28448,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28449,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28450,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28451,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28452,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28453,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28454,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28455,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28456,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28457,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28458,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28459,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28460,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28461,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28462,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28463,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28464,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28465,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28466,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28467,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28468,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28469,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28470,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28471,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28472,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28473,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28474,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28475,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28476,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28477,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28478,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28479,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28480,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28481,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28482,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28483,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28484,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28485,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28486,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28487,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28488,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28489,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28490,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28491,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28492,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28493,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28494,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
